Name,Gender,Age,City,Tenure,ProductsNo,HasCard,ActiveMember,Credit,AccountBal,Salary,Exited
Fei Xing,Female,29,Beijing,3,1,0,0,677,17572.44,106538.1105,1
Bao Qiao,Female,56,Shanghai,5,1,1,0,795,6772.21,0,1
Zheng Nengliang,Male,19,Shanghai,6,2,0,0,576,13825.25,0,0
Yi zhi,Male,44,Shanghai,8,2,0,0,573,11935.84,0,0
Da Chishi,Male,40,Shanghai,4,1,1,1,683,22335.85,116915.313,1
Te Ke,Female,43,Tianjin,9,2,0,1,611,3425.09,156476.0613,0
Zen Meban,Female,60,Tianjin,0,1,0,1,597,9273.97,96604.0032,0
Cha Buduo,Male,36,Beijing,7,1,0,1,774,22747.94,127536.4737,0
Zhen Haowao,Female,27,Beijing,7,2,1,0,730,27552.48,0,0
Wu Shangui,Female,38,Tianjin,5,3,1,0,816,13748.71,160980.8625,1
San Shaneshi,Male,33,Beijing,4,1,0,1,608,24947.23,0,0
San Shaneshi,Male,44,Beijing,4,1,0,1,748,391.69,138511.2471,0
Zhang Jie,Male,50,Beijing,2,2,0,1,735,28121.54,0,0
Li Zhi,Male,24,Shanghai,4,1,1,1,635,27329.98,172442.5314,0
Yi zhi,Female,43,Beijing,0,1,1,0,718,32037.25,114566.3697,0
Tian Tian,Male,51,Shanghai,4,2,0,0,773,23630.56,0,1
Wo Bai,Female,44,Tianjin,2,1,1,0,431,7206.17,170777.751,1
Qi Fei,Female,40,Beijing,2,2,0,0,501,27140.9,0,0
Tian Tian,Female,32,Shanghai,6,1,1,0,786,3020.39,140850.4857,0
Zhang Jia,Female,43,Shanghai,5,1,1,1,762,26763.09,165071.7441,0
Zen Meban,Male,25,Beijing,3,2,0,0,607,35764.57,0,0
La Ma,Female,29,Beijing,10,2,1,1,850,38198.02,0,0
Di Shioing,Male,49,Beijing,7,1,0,0,505,25847.05,98401.5129,0
Dou Bai,Male,43,Tianjin,2,1,0,0,690,22876.59,204823.0194,1
Zheng Nengliang,Male,36,Beijing,7,2,0,0,670,11390.34,0,0
Qu Bo,Male,29,Beijing,6,1,0,0,453,37930.4,0,1
Yu Laoren,Male,35,Shanghai,7,2,0,1,799,26917.93,0,0
Qiu Liwei,Male,51,Beijing,2,1,0,0,666,30010.23,182313.8595,1
Ren Gui,Male,71,Tianjin,9,1,1,0,434,24062.88,146981.1501,0
Zhang Jia,Male,31,Beijing,8,2,1,1,716,9847.7,134780.9892,0
Wo Bai,Male,29,Beijing,4,1,1,1,658,3941.26,98722.998,0
Zhen Shi,Female,35,Tianjin,2,2,1,1,682,3233.45,144449.8716,0
Da Chishi,Male,30,Shanghai,1,1,1,0,744,23236.22,157520.0976,0
Bao Qiao,Male,37,Shanghai,2,2,1,0,850,22938.81,0,0
Qi Moamao,Female,43,Beijing,2,2,1,1,516,26647.52,138711.6879,0
Wo Shishei,Male,27,Beijing,4,1,0,0,623,27183.64,148227.0663,0
Si Shi,Female,34,Tianjin,1,2,0,0,757,8597.59,159159.5523,0
We Maoqian,Female,29,Shanghai,6,1,0,0,781,21453.65,121474.6647,0
Guan Yu,Female,46,Tianjin,5,1,1,1,634,9507.67,152080.1028,1
Fei Xing,Female,70,Beijing,7,1,0,1,782,25081.68,119399.0766,0
Lang Ping,Male,31,Beijing,0,1,1,1,564,16646.41,135948.4191,0
Dao Lema,Male,22,Beijing,3,1,0,1,563,1107.42,169227.1392,0
Qu Bo,Female,46,Tianjin,6,1,1,1,663,4022.67,117390.462,1
La Ma,Male,42,Shanghai,2,2,1,0,651,8338.82,176069.4201,0
Di Shioing,Female,31,Tianjin,1,1,1,1,605,35104.92,145130.8857,0
Jiu Zheyang,Male,31,Beijing,5,1,1,1,622,493,130700.6241,0
Si Shiba,Female,37,Tianjin,7,2,1,0,648,10939.93,170359.3173,0
Lang Ping,Male,38,Tianjin,6,2,1,1,594,2765.98,77707.0212,0
Zhao Wei,Male,34,Beijing,5,2,0,0,490,29514.52,151232.067,0
Da Chishi,Male,60,Shanghai,2,1,1,0,659,33935.07,0,1
Qiu Liwei,Female,42,Shanghai,4,2,1,1,652,7294.83,0,0
Cuo De,Female,76,Shanghai,9,1,1,1,596,2572.73,165076.1475,0
Ren Shi,Male,55,Tianjin,9,1,1,1,667,26324.08,189903.9189,1
Zhang Jie,Male,32,Beijing,1,1,1,1,600,19500.22,0,0
Wu Zhihui,Male,30,Beijing,10,2,1,0,850,12009.75,189386.6547,0
Qiu Liwei,Male,39,Shanghai,5,1,1,1,480,15762.54,149601.087,0
Te kepa,Male,31,Tianjin,1,3,1,0,757,31198.91,156604.0428,0
We Po,Female,41,Tianjin,3,1,1,1,632,6432.54,100709.1774,0
La Ma,Male,32,Beijing,5,1,0,0,637,28445.33,0,0
Shen De,Female,28,Shanghai,3,2,1,0,611,34688.2,118549.4664,0
Jia Shuji,Female,33,Beijing,5,1,0,1,473,27858.26,154767.7389,0
Qu Bo,Female,59,Tianjin,0,1,1,0,806,34956.5,166414.4859,0
Zhao De,Male,35,Beijing,6,1,1,0,835,5489.04,156357.6861,0
Si Shiba,Female,38,Beijing,6,2,1,1,586,7253.5,0,0
Ba Qiu,Female,40,Shanghai,3,1,1,1,614,14873.61,139418.655,0
Qiu Ba,Male,42,Beijing,6,1,1,0,557,28861.24,218721.0969,1
Fei Xing,Male,43,Tianjin,1,1,1,0,667,6206.95,126712.6935,1
Zhen Dema,Male,33,Beijing,2,2,0,1,720,26965.78,0,0
Bao Qiao,Female,31,Beijing,4,2,1,0,805,917.42,0,0
Tian Tian,Female,28,Beijing,4,2,1,0,781,33977.65,0,0
Sheng Shiwu,Male,33,Tianjin,3,1,1,0,571,5118.93,88367.0745,0
Ye Xu,Female,38,Beijing,5,2,0,0,639,17919,0,0
Tian Ci,Female,44,Tianjin,2,1,0,0,646,10147.7,139068.5109,1
Zhen Shi,Male,31,Beijing,2,2,1,0,838,1572.26,0,0
Zhao De,Female,37,Shanghai,6,1,1,1,681,27985.86,149114.6097,0
Qi Hui,Female,26,Tianjin,10,2,1,0,568,29539.46,135077.5668,0
Zhen Dema,Female,37,Beijing,6,1,1,1,846,7938.13,156337.8831,0
Ping Shide,Female,41,Beijing,10,1,1,1,686,27585.6,0,1
Xiao Jian,Male,44,Beijing,9,1,1,0,709,22376.9,158180.4354,0
Zhen dema,Male,38,Shanghai,1,2,1,0,553,35285.77,222765.4599,0
Wo Shishei,Male,32,Tianjin,5,1,1,1,641,18958.86,151225.9416,0
Guan Yu,Male,42,Beijing,9,1,0,1,733,32497.91,185123.8683,0
Li Hong,Male,41,Shanghai,3,1,0,0,604,2260,0,0
Chen De,Male,46,Shanghai,9,1,0,1,631,17878.2,197706.0549,0
Chen De,Female,41,Shanghai,4,1,1,1,569,31266.67,172003.6428,0
Hao Ya,Female,27,Tianjin,9,2,0,0,687,24186.39,187364.5224,0
Wu Zhihui,Female,45,Beijing,8,2,1,1,518,6920.28,0,0
Da Chishi,Male,37,Beijing,9,1,1,1,541,14063.37,145923.4116,0
Wu Baige,Male,33,Beijing,2,1,1,0,712,585.27,224952.3384,0
Er Shazi,Male,44,Tianjin,10,1,1,0,756,36241.66,169066.0707,0
Zhao Wei,Female,56,Shanghai,4,1,1,1,598,8461.05,120989.3559,0
Shei Zhidao,Female,53,Tianjin,1,1,1,0,516,22658.19,192709.266,1
Zhuan Ji,Male,46,Beijing,0,1,1,0,681,1103.54,130342.3866,0
Qi Moamao,Male,48,Tianjin,8,1,1,0,401,33604.88,157612.4091,1
Zhen dema,Male,41,Beijing,6,1,1,0,755,24094.37,128925.4143,1
Zhen Dema,Female,47,Beijing,0,1,1,1,633,1212.78,0,1
Kong Pi,Male,53,Shanghai,5,1,1,1,415,4274.8,205729.1112,0
Qi Moamao,Female,50,Beijing,1,1,1,1,796,36216.96,115821.72,0
Dao Lema,Female,40,Beijing,8,1,1,0,699,19519.18,150107.1582,0
Chen De,Male,34,Beijing,1,1,1,0,735,8768.35,174409.6089,0
Zhao De,Male,35,Shanghai,2,1,1,0,666,33463.69,128943.9627,0
Zhang Jia,Male,39,Tianjin,2,2,0,1,599,33679.17,232441.5747,0
San Shaneshi,Male,19,Tianjin,8,1,1,1,605,20649.13,204343.9344,0
Jia Shuji,Female,35,Shanghai,9,2,0,0,701,32695.38,0,0
Shei Shiwo,Female,32,Beijing,2,1,1,1,758,14416.14,103786.047,0
Di Shioing,Male,41,Beijing,4,1,0,1,715,29220.09,115949.517,1
Li Hong,Male,44,Beijing,6,2,0,1,614,20063.18,0,0
Zhang Ming,Female,50,Tianjin,6,2,1,1,679,35185.08,163096.0074,0
Shen De,Female,48,Shanghai,2,2,1,1,635,26109.22,0,0
Qiu Deba,Female,41,Beijing,9,1,1,0,567,27152.86,169606.3605,1
Guo Hechai,Female,39,Shanghai,7,2,0,0,737,10584.39,159963.5418,1
Mao Xi,Male,32,Beijing,5,1,1,1,606,22349.06,102288.8295,0
Sheng Shiwu,Female,40,Beijing,2,2,1,1,565,24848.2,0,0
Zhang Ming,Female,41,Beijing,3,2,1,0,466,34224.49,41283.6585,1
Ba Qiu,Female,45,Beijing,4,1,0,0,517,33016.13,0,1
Zhen Dema,Male,34,Beijing,9,2,1,1,684,12477.54,0,0
Lin Daiyu,Male,59,Beijing,8,2,1,1,615,31658.99,0,0
Wu Zhihui,Female,39,Beijing,6,2,0,0,675,15950.12,0,0
Kong Pi,Male,43,Beijing,8,1,1,0,625,25434.2,248086.1661,1
De Daogao,Female,65,Beijing,9,3,1,0,580,20629.19,131369.2398,1
Lang Ping,Male,38,Shanghai,6,2,1,1,723,18052.69,0,0
De Daogao,Female,70,Tianjin,5,2,1,0,592,20094.99,88334.5902,1
Ba Genru,Female,35,Beijing,2,2,1,1,411,17939.91,0,0
Di Shioing,Male,38,Tianjin,5,2,1,1,745,26806.39,80067.3543,0
Li Zhi,Male,37,Beijing,9,2,1,1,741,28585.76,129471.9648,0
Ke Lian,Male,48,Shanghai,1,2,1,1,587,1703.25,0,0
Si Shi,Male,35,Shanghai,0,2,0,1,838,37725.79,0,0
Zhang De,Female,44,Tianjin,2,2,0,1,678,6000.92,120551.2299,0
Chen De,Male,23,Tianjin,3,1,1,0,640,30847.63,88575.6948,0
Guo Hechai,Male,41,Beijing,8,1,1,1,571,12186.64,0,0
We Maoqian,Male,47,Beijing,3,2,0,1,606,26332.8,115101.7764,1
Huang Zuihao,Male,31,Shanghai,3,1,0,0,657,18894.91,153955.4346,0
Qi Fei,Male,35,Beijing,6,2,1,1,659,11257.95,0,0
Er Shiduo,Male,35,Shanghai,10,1,0,1,515,23188.86,216816.9585,0
Zhao Wei,Female,25,Beijing,0,2,1,1,602,19364.08,0,0
Zhao Wei,Male,26,Tianjin,4,1,1,1,491,27896.91,125768.9022,0
Qiu Deba,Female,30,Shanghai,2,3,1,1,685,32997.4,0,1
Shen De,Female,39,Beijing,10,2,1,0,577,2017.84,0,0
Jiu Zheyang,Female,29,Beijing,8,2,0,0,844,28172.47,0,0
Zhuan Ji,Male,38,Beijing,0,1,0,1,662,34384.98,129484.0188,0
Zai Jian,Male,83,Tianjin,6,1,0,1,678,17769.48,151728.6549,0
Ping Shide,Male,36,Shanghai,1,1,1,1,705,4169.62,137304.0267,0
Hu Bao,Male,33,Beijing,7,1,1,0,640,4918.21,190128.1848,1
Li Si,Male,53,Tianjin,10,1,1,1,598,26173.39,206360.7408,0
Zhao De,Male,68,Tianjin,4,1,0,0,721,33537.12,167926.9677,0
Zhen Shi,Male,29,Beijing,5,2,1,0,690,20760.6,0,0
Qu Bo,Male,39,Tianjin,4,1,1,1,540,3088.01,156552.3213,0
Ren Shi,Male,39,Beijing,1,2,1,1,576,13157.59,0,0
Tian Tian,Male,43,Shanghai,7,1,1,1,773,33911.5,169925.2011,0
Si Shiba,Female,53,Beijing,10,2,1,0,777,36327.52,0,0
Yi Baoduo,Male,43,Beijing,7,1,0,0,734,34895.92,132600.9741,0
Wo Bai,Female,56,Tianjin,8,1,1,0,667,25018.5,169080.7692,1
Mao Laoren,Female,31,Beijing,6,1,0,0,753,17458.08,131113.4367,0
Jiu Zheyang,Male,32,Tianjin,0,1,1,0,667,3931.29,127731.3795,0
Xiao Jian,Male,18,Shanghai,3,2,1,1,806,16633.75,0,0
Shuai Jile,Male,45,Shanghai,4,2,0,0,651,36904.24,0,0
Cha Buduo,Female,47,Shanghai,6,2,0,0,519,28160.31,193474.1046,1
Zhao Lao,Female,30,Tianjin,6,2,0,1,755,11986.33,189692.2851,0
Si Shi,Male,53,Beijing,3,1,0,0,611,236.23,102788.9598,0
Yu Laoren,Male,33,Tianjin,8,2,1,0,565,20199.31,160353.0213,0
Fei Xing,Female,49,Beijing,5,1,0,0,632,26807.11,206594.121,0
Qi Fei,Female,49,Tianjin,6,1,0,1,549,17887.44,153539.8668,0
Yi zhi,Male,29,Beijing,8,2,1,1,769,32942.75,0,0
Shen De,Female,57,Shanghai,5,3,0,0,815,7445.78,0,1
Hao Ya,Female,27,Shanghai,1,1,0,1,516,21474.4,0,0
Yi zhi,Female,39,Shanghai,5,2,0,0,695,19648.88,0,0
Shei Shiwo,Male,33,Tianjin,0,2,1,1,758,5087.24,158845.3242,0
Er Shazi,Male,35,Beijing,2,1,1,1,594,12497.44,164639.5221,0
Te Ke,Female,30,Beijing,9,2,1,1,554,7709.42,0,0
Te Ke,Male,35,Shanghai,4,2,0,0,667,10939.47,120029.9436,0
Huang Jiangang,Male,36,Tianjin,9,3,1,0,507,22774.38,145403.6136,1
Lin Daiyu,Female,55,Shanghai,4,2,1,1,689,11174.42,0,0
Ji Leyuan,Female,54,Shanghai,4,2,1,1,422,1370.3,0,0
Mao Xi,Female,29,Beijing,6,1,1,0,439,34531.29,192580.3989,0
Te kepa,Male,36,Beijing,10,2,1,1,744,34965.17,0,0
Zhao Wei,Female,34,Tianjin,7,1,1,1,769,13648.16,168804.1791,1
Zhen Haowao,Male,55,Shanghai,2,1,0,1,735,31265.04,126907.2426,0
Ping Shide,Male,42,Beijing,9,1,1,0,733,35192.43,147716.7639,0
Er Shazi,Female,51,Beijing,3,1,1,0,652,33267.58,0,1
Da Chishi,Male,23,Beijing,2,2,1,0,545,36254.89,0,0
Mao Xi,Female,34,Tianjin,1,1,0,1,571,37409.49,125136.0918,0
Ye Xu,Male,35,Beijing,10,2,1,0,721,13689.15,0,0
Hu Bao,Male,40,Shanghai,1,1,1,1,739,36963.91,134908.3803,0
Ren Shi,Female,51,Shanghai,10,2,1,1,590,36508.04,103903.7826,0
Kong Pi,Male,30,Beijing,9,2,1,1,682,392.62,0,0
Ye Xu,Male,36,Tianjin,1,2,0,0,430,23398.35,170960.7504,0
Wo lIaobu,Male,28,Tianjin,1,2,1,0,660,2732.1,145634.7675,0
Shen De,Female,69,Beijing,5,1,1,1,724,11908.39,144976.3116,0
Er Shazi,Male,30,Tianjin,3,1,1,0,476,13067.59,165270.6966,0
Qi Hui,Female,43,Shanghai,6,2,1,1,609,21658.97,105845.8296,1
Zhao Wei,Male,30,Beijing,1,1,1,1,645,36986.85,154659.2898,0
Ke Lian,Female,33,Shanghai,10,1,1,0,839,11983.63,92978.6889,0
Zhao Lao,Male,28,Tianjin,2,2,1,0,660,7984.49,210194.7615,0
Zhang Ming,Male,38,Beijing,4,2,1,0,611,467.35,87352.878,0
Mao Laoren,Female,30,Shanghai,5,2,0,1,676,30189,0,0
Qi Fei,Male,38,Tianjin,9,2,0,0,613,3032.49,155307.0324,0
Hu Ying,Female,57,Shanghai,4,2,1,0,689,26128.06,0,1
Lang Ping,Male,37,Beijing,3,2,1,1,551,9670.82,0,0
San Shaneshi,Male,34,Beijing,3,2,1,1,488,24087.83,0,0
Ren Shi,Male,39,Beijing,3,1,1,1,542,2744.44,166169.0271,1
Ping Shide,Male,42,Tianjin,8,2,1,0,608,13609.57,161610.6225,0
Cuo De,Male,33,Beijing,4,2,1,1,667,25207.4,0,0
Na De,Male,29,Shanghai,10,2,1,0,762,28347.3,142120.7559,0
Mao Laoren,Female,39,Tianjin,8,1,1,0,642,11815.05,157764.7569,1
Si Shi,Male,20,Shanghai,3,1,1,1,703,7959.23,203271.0054,0
Mao Laoren,Female,42,Beijing,1,1,1,0,697,241.45,0,1
Ni Bai,Female,37,Tianjin,10,2,1,1,651,14500.49,144883.0038,0
Ye Xu,Male,39,Beijing,4,2,0,0,462,25106.01,172363.6884,0
Qi Moamao,Female,37,Beijing,3,1,0,1,850,13264.41,261717.186,0
Te Ke,Male,36,Beijing,3,2,1,0,850,37291.21,0,0
We Maoqian,Female,42,Tianjin,3,2,1,1,579,16333.52,169199.2674,0
Si Shi,Male,33,Beijing,2,1,0,1,680,7468,133323.8205,0
Dou Bai,Female,50,Shanghai,4,2,1,1,581,15430.53,0,0
Xue Qiao,Male,43,Beijing,1,2,1,1,512,10032.76,0,0
Zen Meban,Male,27,Tianjin,8,2,1,0,712,28157.08,139204.2783,0
Tan Anwen,Male,57,Beijing,6,1,1,0,594,3704.88,0,1
Qiu Liwei,Female,41,Tianjin,4,1,0,1,742,14100.18,114151.0356,1
Ba Genru,Male,41,Shanghai,5,2,0,1,543,27529.69,0,0
Shei Zhidao,Male,29,Beijing,2,2,1,0,701,33832.42,0,0
Zhong Guoren,Female,45,Beijing,4,1,1,0,643,11647.65,55527.6489,1
Jia Baoyu,Female,50,Tianjin,8,1,0,0,803,4293.92,120752.8146,1
Jia Shuji,Female,36,Shanghai,8,2,0,0,710,15909.4,0,0
Wu Shangui,Male,31,Tianjin,0,1,1,1,573,13457.26,165612.3537,0
Te Ke,Male,41,Shanghai,5,2,1,1,802,25741.16,0,0
Dao Lema,Female,35,Beijing,6,1,1,0,660,3671.05,123945.5871,0
Tan Anwen,Female,39,Beijing,3,1,0,1,788,21622.57,166221.3759,0
Zhang San,Male,35,Shanghai,1,2,0,0,781,8053.13,0,0
Huang Jiangang,Male,33,Shanghai,4,1,1,0,660,5671.97,0,0
Tan Anwen,Female,37,Beijing,6,1,1,0,657,23368.68,117890.088,0
Zhang De,Male,28,Beijing,4,2,1,1,850,2372.65,0,0
Qiu Deba,Male,31,Shanghai,7,2,1,1,659,19987.28,184033.6824,0
Xue Qiao,Female,63,Shanghai,1,2,1,1,689,35664.65,0,0
San Shaneshi,Male,30,Beijing,10,1,1,1,694,6081.35,177961.3569,0
Huang Zuihao,Female,39,Beijing,5,2,1,0,705,18370.08,183736.9818,0
Qu Bo,Male,38,Beijing,7,2,0,0,691,15605.62,0,0
Qi Hui,Female,48,Shanghai,8,1,0,0,383,26329.25,117844.0737,1
Qiu Ba,Female,44,Shanghai,4,2,0,1,585,19450.94,0,0
Mao Xi,Female,22,Beijing,1,1,1,1,468,37243.42,93871.9272,0
Mao Xi,Male,30,Beijing,8,2,1,0,707,6340.22,0,0
Qi Fei,Male,63,Shanghai,4,3,1,0,529,20790.24,118244.9553,1
Wo Shishei,Female,44,Tianjin,0,2,1,1,504,30217.34,162203.8761,1
Tian Tian,Male,52,Beijing,4,2,1,1,727,22644.17,0,0
Bao Qiao,Male,33,Beijing,9,1,1,0,692,21702.85,0,1
Zhen Shi,Male,50,Tianjin,5,1,1,0,459,29774.59,134547.117,0
Wu Zhihui,Male,42,Shanghai,5,2,1,0,660,22085.96,0,0
Hao Ya,Male,40,Beijing,8,1,1,0,850,11627.44,126444.7995,0
We Maoqian,Male,30,Tianjin,9,1,1,0,612,20246.75,175779.4845,1
Te kepa,Male,38,Beijing,4,1,1,0,514,3196.38,138043.3674,1
Ye Xu,Male,34,Beijing,3,1,1,0,680,12720.07,176250.3285,0
Wu Baige,Male,47,Beijing,9,2,1,0,744,21637.31,0,0
Shei Zhidao,Male,44,Beijing,4,2,1,0,720,31256.4,0,0
Huang Jiangang,Male,50,Tianjin,2,1,1,0,585,1804.83,154790.1618,1
Qu Bo,Female,42,Shanghai,2,1,1,0,586,19672.91,0,0
Zhang Jia,Female,35,Shanghai,3,1,1,0,707,3439.27,69709.6104,1
Ren Shi,Female,35,Shanghai,5,1,1,0,661,27270.83,157951.0035,0
Ji Leyuan,Male,30,Beijing,7,2,0,1,731,27358.71,0,0
Te kepa,Male,52,Shanghai,2,2,1,1,576,3182.43,123675.7989,0
Shuai Jile,Male,28,Beijing,5,1,0,0,592,7573.34,168784.0071,0
Mao Xi,Male,29,Beijing,4,1,1,1,654,28052.59,163534.2072,0
Huang Jiangang,Male,33,Beijing,4,1,1,0,684,19800.75,173061.7503,0
Yu Laoren,Male,48,Shanghai,1,1,1,0,627,15085.89,163294.554,0
Zhang Jie,Female,34,Shanghai,6,2,1,0,590,32700.08,0,0
Zen Meban,Female,25,Shanghai,5,2,1,1,697,24545.67,102006.1755,0
Tian Tian,Male,36,Shanghai,7,1,1,0,620,8683.38,208254.6456,0
Wang Qiang,Male,37,Tianjin,4,1,0,0,721,17365.51,121105.308,0
Zhong Guoren,Male,56,Shanghai,8,1,1,1,684,19005.42,96809.8068,0
Shuai Jile,Male,35,Beijing,3,1,1,1,807,114.79,214991.8845,0
Er Shazi,Female,34,Tianjin,5,1,0,1,461,32081.12,78306.6339,0
Chen De,Male,39,Shanghai,8,2,1,1,850,7091.86,0,0
San Shaneshi,Male,45,Tianjin,6,4,1,0,692,36004.94,174763.3692,1
Di Shioing,Female,33,Beijing,2,2,1,1,619,12470.83,206312.2173,0
Ji Leyuan,Female,32,Beijing,1,1,0,1,582,29214.32,143183.7465,0
Hao Ya,Female,31,Beijing,1,1,1,0,527,34850.09,138009.9975,0
Ren Gui,Female,40,Shanghai,3,1,1,1,670,34923.54,0,0
Mao Xi,Male,43,Beijing,3,1,1,1,681,3589.38,81596.5764,1
Guan Yu,Male,31,Beijing,4,2,0,1,549,4911.06,0,0
Shei Shiwo,Male,42,Tianjin,8,2,1,0,431,24121.07,148612.1178,0
Si Shiba,Male,54,Beijing,3,1,0,1,422,16510.7,172217.7366,0
Er Shazi,Male,35,Shanghai,1,1,1,1,612,15918.97,0,1
Tan Anwen,Female,38,Beijing,6,1,0,1,671,14544.73,162519.5556,0
Ji Leyuan,Male,31,Beijing,7,2,1,1,784,27381.34,0,0
Wu Shangui,Male,37,Beijing,2,1,0,1,627,16172.98,153984.7578,0
Zheng Nengliang,Male,39,Beijing,2,2,1,0,530,37843.79,0,0
Yu Laoren,Female,62,Beijing,1,1,0,1,428,11162.86,132515.1939,0
Qi Hui,Female,30,Shanghai,8,2,1,0,575,35438.17,0,0
Wu Zhihui,Male,51,Beijing,8,1,1,0,631,32808.39,123805.404,0
Huang Zuihao,Female,33,Beijing,6,2,1,0,691,31371.87,0,0
Shei Zhidao,Female,36,Tianjin,9,2,1,0,589,26066.91,172637.3388,0
Te kepa,Male,24,Shanghai,9,1,0,0,696,2080.97,0,0
Te kepa,Female,50,Beijing,4,1,1,1,804,1634.2,0,1
Er Shiduo,Male,49,Beijing,9,1,1,0,695,25973.48,196133.9919,0
Cuo De,Male,39,Beijing,2,1,0,0,805,31864.3,0,0
Te Ke,Female,43,Beijing,3,1,1,1,638,27297.03,179409.0054,1
Dao Lema,Female,26,Beijing,1,2,1,1,761,38127.95,0,0
Zhao Lao,Female,46,Beijing,7,1,1,0,593,27831.81,121465.5873,0
Er Shiduo,Female,29,Beijing,4,1,1,1,746,8242.09,129887.5941,0
Bao Qiao,Female,28,Tianjin,6,2,1,0,619,9268.66,121957.8579,0
Mao Xi,Male,66,Beijing,7,2,1,1,615,14260.19,0,0
Tian Tian,Female,29,Tianjin,6,1,0,0,682,6231.33,124245.7071,1
Qiu Deba,Female,47,Beijing,8,2,1,1,489,20578.48,127790.0874,0
Zhang Jia,Male,42,Shanghai,4,1,0,1,620,22896.19,131512.7193,0
Tian Ci,Female,48,Beijing,6,2,1,1,550,36686.47,0,0
Tian Tian,Male,35,Shanghai,2,2,1,1,413,11658.28,0,0
Zhang De,Male,26,Beijing,7,2,0,0,564,35084.31,103328.4624,0
Xue Baochai,Female,40,Beijing,7,1,0,1,544,30798.64,0,0
Xiao Jian,Female,61,Shanghai,5,1,1,1,660,30275.02,191795.2653,0
Guan Yu,Female,39,Tianjin,4,2,1,0,667,22630.69,103031.3805,0
Jia Shuji,Female,43,Beijing,1,1,0,1,559,16564.87,0,0
Zhang De,Male,39,Tianjin,4,1,1,0,668,7354.95,98272.08,0
Qi Lai,Male,37,Tianjin,8,1,1,1,708,5145.76,188640.3399,0
Te kepa,Female,35,Tianjin,1,1,1,0,588,34391.2,126764.5749,1
Ba Genru,Female,58,Shanghai,9,2,0,0,798,22767.02,0,1
Zhen Shi,Male,35,Beijing,1,1,1,1,629,30550.16,211769.5428,0
Hao Ya,Male,41,Tianjin,10,1,1,1,758,14930.81,98224.8972,0
Qu Bo,Male,25,Shanghai,6,2,1,0,743,24806.9,0,0
Jia Baoyu,Male,35,Beijing,10,2,1,0,499,2050.19,0,0
Wu Baige,Female,34,Shanghai,7,2,1,0,680,18919.66,0,0
Tan Anwen,Male,32,Beijing,7,1,0,0,526,16593.95,154414.2615,0
Wo Bai,Male,28,Beijing,6,1,1,0,667,28124.45,203931.663,0
Huang Jiangang,Male,48,Beijing,3,1,1,0,583,11475.61,112233.2319,1
Li Zhi,Male,36,Beijing,0,2,1,0,709,8950.62,0,0
Ke Lian,Male,26,Shanghai,7,2,1,1,630,1272.78,0,0
Wang Qiang,Female,57,Tianjin,7,1,1,1,616,19957.81,143832.2763,0
Hu Bao,Female,47,Shanghai,5,2,1,1,545,7451.26,0,0
Shei Zhidao,Male,37,Tianjin,4,2,1,1,684,10012.86,170325.9843,0
Qi Fei,Male,44,Beijing,1,2,0,1,513,10063.04,78181.2846,1
Er Shazi,Male,33,Beijing,9,2,1,1,720,27333.93,0,0
Qiu Ba,Male,26,Beijing,7,2,0,1,630,37667.52,159700.3956,0
Cuo De,Male,37,Beijing,7,2,1,0,641,14387.82,0,0
Zhen dema,Female,43,Beijing,8,1,1,0,611,21987.82,79824.2325,0
Xiao Jian,Male,26,Tianjin,1,1,0,1,608,1350.59,131178.2454,0
Zhao Lao,Female,24,Beijing,4,2,1,0,809,37001.67,0,0
Huang Jiangang,Male,30,Tianjin,1,2,1,1,660,11565.19,103861.323,0
Ni Bai,Male,28,Beijing,10,1,1,1,651,14280.56,97862.4654,0
Huang Jiangang,Male,47,Beijing,1,1,0,0,672,17509.54,0,0
Bao Qiao,Male,46,Beijing,0,1,1,0,653,14961.78,147054.003,1
Xiao Jian,Female,24,Beijing,3,2,1,1,539,37889.3,0,0
Xiao Jian,Male,54,Tianjin,8,1,1,0,739,25701.86,155494.3122,1
Qi Moamao,Female,46,Shanghai,9,1,1,0,749,15057.95,81896.8563,1
Di Shioing,Male,34,Beijing,8,1,1,1,634,23549.7,129522.2718,0
Zhen Shi,Male,28,Beijing,1,2,0,0,691,17756.29,0,0
Li Hong,Male,20,Beijing,7,2,1,0,850,5982.55,0,0
Tian Tian,Female,38,Shanghai,7,2,0,1,750,34394.46,119626.6143,0
Zhao De,Female,42,Beijing,2,1,1,0,767,5471.47,164348.1597,0
Dou Bai,Female,45,Beijing,1,2,1,1,613,28149.95,231045.6477,0
Qiu Liwei,Male,48,Beijing,4,2,0,1,753,28072.92,0,0
Cuo De,Male,44,Tianjin,5,2,0,0,618,26634.36,194285.6709,0
Qiu Deba,Male,32,Beijing,9,2,0,1,810,15085.39,148682.0679,0
Shei Shiwo,Male,31,Beijing,1,2,1,1,616,10460.18,0,0
Ba Qiu,Female,32,Beijing,6,2,1,0,557,2859.73,227164.2843,0
Zheng Nengliang,Male,36,Tianjin,6,1,1,1,699,6441.28,180979.4202,0
Zai Jian,Male,33,Beijing,1,2,1,0,778,16336.46,0,0
Jiu Zheyang,Female,41,Beijing,8,1,1,0,665,26202.28,118261.4865,0
Wu Shangui,Female,32,Shanghai,7,1,0,0,719,14582.07,0,0
